ID_CommunityIdentity;ID_CommunityIdentityConnectedTo;ID_CommunityConnectionType
675959;676409;1
675959;685983;1
678600;41370;1
678600;541774;1
679721;679721;1
681576;198586;1
681576;633926;1
681793;555732;1
682993;93671;1
683748;542735;2
683748;678196;2
683748;686279;2
685383;59242;1
685383;582717;1
685801;549903;2
685801;608649;2
685801;638929;2
685801;652108;2
685801;654289;2
686487;503423;2
686487;576256;2
686487;671332;2
687556;101913;1
687556;630120;1
689378;519657;1
689614;500084;1
690196;690196;1
691536;687764;1
692171;532100;1
692171;671037;1
692736;672203;1
693289;519657;1
693790;73367;1
558594;519657;1
558613;30579;1
558613;116071;1
558613;117313;1
558613;162073;1
558613;185084;1
558613;248796;1
558613;499358;1
558613;499739;1
558613;501410;1
558613;503346;1
558613;556017;1
558613;558613;1
558613;636292;1
558915;1782;1
558915;3961;1
558915;8982;1
558915;13449;1
558915;20178;1
558915;23135;1
558915;25786;1
558915;25937;1
558915;33482;1
558915;38837;1
558915;52318;1
558915;54749;1
558915;59327;1
558915;66584;1
558915;71349;1
558915;92419;1
558915;96998;1
558915;105718;1
558915;112030;1
558915;112043;1
558915;115878;1
558915;117568;1
558915;120166;1
558915;121629;1
558915;128078;1
558915;129811;1
558915;144386;1
558915;145219;1
558915;150116;1
558915;155275;1
558915;177299;1
558915;183344;1
558915;189719;1
558915;193005;1
558915;194894;1
558915;195869;1
558915;204200;1
558915;204659;1
558915;209292;1
558915;213325;1
558915;218450;1
558915;219439;1
558915;228722;1
558915;231579;1
558915;232992;1
558915;234026;1
558915;234734;1
558915;235514;1
558915;239635;1
558915;239990;1
558915;245243;1
558915;248515;1
558915;311744;1
558915;499212;1
558915;499884;1
558915;500587;1
558915;500699;1
558915;500998;1
558915;501035;1
558915;508346;1
558915;511651;1
558915;515050;1
558915;515805;1
558915;517536;1
558915;518317;1
558915;519657;1
558915;520216;1
558915;521362;1
558915;521654;1
558915;522141;1
558915;524312;1
558915;524788;1
558915;525149;1
558915;525936;1
558915;527181;1
558915;530085;1
558915;531641;1
558915;534531;1
558915;535169;1
558915;536255;1
558915;536581;1
558915;537794;1
558915;545891;1
558915;548855;1
558915;551702;1
558915;552701;1
558915;553458;1
558915;554509;1
558915;558638;1
558915;558915;1
558915;560969;1
558915;562079;1
558915;563419;1
558915;563515;1
558915;567213;1
558915;569715;1
558915;569757;1
558915;570898;1
558915;572146;1
558915;573087;1
558915;576629;1
558915;577993;1
558915;578944;1
558915;579047;1
558915;579532;1
558915;587439;1
558915;589021;1
558915;606316;1
558915;607317;1
558915;629763;1
558915;631099;1
558915;634735;1
558915;634996;1
558915;638756;1
558915;652259;1
558915;655705;1
558915;665939;1
558915;667125;1
558915;667318;1
558915;672384;1
558915;677156;1
558915;689497;1
559045;116630;1
559045;135942;1
559045;183860;1
559045;201117;1
559045;519109;1
560666;28768;1
560666;32468;1
560666;37249;1
560666;37541;1
560666;87685;2
560666;177227;1
560666;196753;1
560666;240940;1
560666;330370;1
560666;499824;1
560666;590087;1
561538;552119;1
562672;85089;1
562672;501362;1
562672;531158;1
562672;562672;1
562708;73704;1
562708;499212;1
562708;542297;1
562840;562840;1
563023;204762;2
563978;113784;1
563978;583271;1
563978;606156;1
563978;636660;1
565867;37249;1
566235;128547;1
568005;1372;2
568005;10741;2
568005;19575;2
568005;20727;2
568005;23214;2
568005;35391;2
568005;37346;2
568005;44737;2
568005;49559;1
568005;53860;2
568005;53869;2
568005;55511;2
568005;58281;2
568005;58849;2
568005;81978;2
568005;96186;2
568005;102731;2
568005;103172;2
568005;114350;2
568005;131731;2
568005;150963;2
568005;163057;2
568005;176804;2
568005;181539;2
568005;182345;2
568005;183395;2
568005;189316;2
568005;233168;2
568005;233790;2
568005;233834;2
568005;238360;2
568005;238640;2
568005;239635;2
568005;241533;2
568005;302559;2
568005;317937;2
606270;638457;1
606270;651045;1
606270;654298;1
606270;655251;1
606270;655727;1
606270;667170;1
606270;668044;1
606270;670511;1
606270;671997;1
606270;672394;1
606270;673604;1
606270;674236;1
606270;675124;1
606270;675939;1
606270;675986;1
606270;676613;1
606270;676975;1
606270;677313;1
606270;678585;1
606270;680002;1
606270;680466;1
606270;681022;1
606270;681431;1
606270;682993;1
606270;683231;1
606270;686446;1
606270;686487;1
606270;687151;1
606270;687697;1
606270;688412;1
606270;689506;1
606270;689910;1
606270;691293;1
606270;691740;1
606270;691945;1
606270;691990;1
606270;692630;1
606270;692850;1
606397;603040;1
606574;606574;1
607778;238163;1
608469;49126;2
608769;541774;1
629225;7957;1
629225;74674;1
629225;637465;1
630129;630129;1
630799;37249;1
630908;692530;1
633680;51425;1
633680;500660;1
633680;501111;1
634373;505138;1
634482;91850;1
635086;94788;1
636077;201117;1
636077;533478;1
636154;102814;1
636154;236360;1
636154;579588;1
636154;675572;1
636154;683706;1
636590;37249;1
637124;633296;1
637715;49559;1
637715;152470;1
637715;500927;1
637715;529638;1
637715;571425;1
637715;634488;1
637715;667618;1
637715;678541;1
638562;638562;1
638994;150832;1
639119;37708;2
639119;566803;2
639119;639119;1
639189;690199;1
639866;639866;1
640566;640566;1
640825;640825;1
651389;91850;1
651389;248772;1
651389;564192;1
651587;500521;1
651587;547821;1
651587;651587;1
651621;240232;1
651621;501644;1
652257;161881;1
652257;572979;1
653302;580853;1
653695;530512;1
653695;551267;1
654029;562336;1
654029;654029;1
655274;8008;1
667331;667331;1
669012;519657;1
669067;669067;1
669178;13770;1
669178;552174;1
669503;56608;1
669503;94021;1
669503;669503;1
671743;8409;1
671743;69431;1
671743;129337;1
671743;679742;1
671943;536627;1
674451;516173;1
674451;529517;1
674451;557547;1
674451;575173;1
674451;674451;1
675387;526488;2
675387;561652;2
675387;605165;2
675387;633484;2
675923;85062;1
675923;554136;1
675923;583908;1
675923;675923;1
676732;25610;1
676732;30375;2
676732;62021;1
676732;66166;2
676732;67907;1
676732;97371;2
676732;97532;2
676732;196753;1
676732;208564;2
676732;246652;2
676732;499763;1
676732;527510;2
676732;553878;2
676732;561082;1
676732;565355;2
676732;629338;2
676732;631880;2
676732;681634;2
678061;41104;1
678061;135389;1
678061;507198;1
678236;676264;1
679031;679031;1
682203;9525;1
682203;10978;1
682203;29979;1
682203;37346;1
682203;49126;1
682203;58623;1
682203;71691;1
682203;102731;1
682203;116593;1
682203;132049;1
682203;137790;1
682203;171160;1
682203;188495;1
682203;189848;1
682203;193904;1
682203;195111;1
682203;211390;1
682203;226336;1
682203;228825;1
682203;230088;1
682203;238360;1
682203;243530;1
682203;336819;1
682203;500015;1
682203;500315;1
682203;501293;1
682203;506530;1
682203;509522;1
682203;516981;1
682203;518858;1
682203;521722;1
682203;523315;1
682203;526184;1
682203;528218;1
682203;531440;1
682203;534530;1
682203;535493;1
682203;545792;1
682203;550351;1
682203;558742;1
682203;560163;1
682203;563699;1
682203;565645;1
682203;569030;1
682203;572146;1
682203;577018;1
682203;585936;1
682203;587567;1
682203;588910;1
682203;601645;1
682203;606070;1
682203;606565;1
682203;631608;1
682203;634042;1
682203;635462;1
682203;636845;1
682203;640073;1
682203;651371;1
559906;13770;1
559906;14001;2
559906;16883;2
559906;23488;1
559906;28392;1
559906;30911;2
559906;37708;2
559906;38576;1
559906;41941;2
559906;53014;2
559906;54343;2
559906;82165;2
559906;96250;2
559906;97039;1
559906;106374;2
559906;107741;2
559906;112030;1
559906;117557;1
559906;118117;2
559906;119075;1
559906;121623;1
559906;125418;1
559906;126395;2
559906;129433;1
559906;131910;1
559906;133950;2
559906;136338;1
559906;137274;1
559906;137522;2
559906;142252;2
559906;142404;2
559906;150739;2
559906;158488;1
559906;164877;1
559906;170066;2
559906;175621;1
559906;175865;1
559906;187135;1
559906;188562;1
559906;188949;2
559906;198314;1
559906;203275;2
559906;204151;2
559906;205194;2
559906;205417;2
559906;220348;2
559906;220748;2
559906;239017;1
559906;271736;1
559906;499749;1
559906;500033;2
559906;500191;1
559906;500927;1
559906;501747;2
559906;501871;2
559906;507649;2
559906;508839;2
559906;509724;1
559906;513362;2
559906;516017;1
559906;519657;1
559906;522218;2
559906;524795;2
559906;525213;2
559906;525936;2
559906;526391;2
559906;527555;1
559906;534566;1
559906;547904;2
559906;548592;1
559906;548811;2
559906;551403;2
559906;553260;2
559906;560263;2
559906;561364;1
559906;564722;2
559906;568263;2
559906;570748;2
559906;572706;1
559906;573052;1
559906;575173;2
559906;577564;1
559906;579004;1
559906;579842;2
559906;580832;2
559906;581219;2
559906;583278;2
559906;589970;2
559906;600389;2
559906;602824;2
559906;605953;2
559906;607019;2
559906;607600;2
559906;607908;1
559906;630187;1
559906;632660;2
559906;633900;2
559906;634625;1
559906;634996;2
559906;636133;2
559906;636505;2
559906;637728;1
559906;651572;2
559906;653256;2
559906;654445;2
559906;665998;2
559906;669110;2
559906;670102;2
560409;560409;1
561327;13770;1
561327;561327;1
561327;582200;1
562313;538294;1
562313;562313;1
562313;576453;1
562631;37249;1
562631;144386;1
562631;521718;1
562631;607241;1
562631;678310;1
563736;13770;1
563736;37780;1
563736;46764;1
563736;56642;2
563736;60845;1
563736;69463;1
563736;85820;1
563736;94033;1
563736;135627;1
563736;179518;1
563736;190825;1
563736;230094;1
563736;241238;1
563736;271736;1
563736;499339;1
563736;499366;1
563736;501895;1
563736;509968;1
563736;519657;1
563736;542663;1
563736;545815;1
563736;570755;1
563736;585349;1
563736;588044;1
563736;631099;1
563736;638213;1
563736;666089;1
563736;671534;1
563736;678196;1
563736;678879;1
563736;679302;1
563736;683731;1
563736;686755;1
564235;564235;1
564886;37249;1
564886;131910;1
564886;224497;1
564886;330370;1
564886;502530;2
564886;548063;2
564886;670102;2
566158;566158;1
566257;15323;1
566257;515035;1
566257;673838;1
566544;207112;1
566544;545475;1
566544;566544;1
566544;639230;2
567594;118985;1
567594;567594;1
567730;519657;1
568915;579101;1
570888;570888;1
572442;90702;1
572442;573037;1
572442;576120;1
572442;588244;1
574899;31985;1
574899;573244;1
576336;667461;1
576453;37249;1
576453;100324;1
576453;505138;1
576672;501320;2
577571;96418;1
577571;116864;1
577571;142404;2
577571;575575;1
577571;633260;1
578122;46471;1
578125;238163;1
580512;580512;1
583287;601808;1
583956;63283;2
583956;506385;2
583956;544877;2
583956;548622;2
583956;578455;2
583956;602824;2
583956;639735;1
583956;670102;2
583956;689118;1
584191;57068;1
682203;667312;1
682203;669629;1
682203;678429;1
682203;678522;1
682203;679985;1
682203;682089;1
682203;682203;1
682203;684496;1
682203;684856;1
682314;530746;2
682975;638894;1
688930;638656;1
691172;105282;1
691940;691940;1
692935;248487;1
693612;16220;1
693612;20552;1
693612;21965;1
693612;35391;1
693612;50812;1
693612;52933;1
693612;55197;2
693612;56739;1
693612;60514;1
693612;68791;1
693612;101796;1
693612;105861;1
693612;115312;1
693612;119871;1
693612;130519;1
693612;135214;1
693612;146910;1
693612;159918;1
693612;179894;1
693612;182351;1
693612;196089;1
693612;205031;1
693612;208696;1
693612;214115;1
693612;214581;1
693612;246067;1
693612;291742;1
693612;317761;1
693612;500637;1
693612;508964;1
693612;511143;1
693612;516852;1
693612;520427;1
693612;521069;1
693612;521254;1
693612;524085;1
693612;527474;1
693612;544704;1
693612;546752;1
693612;550144;1
693612;559644;1
693612;566158;1
693612;572146;1
693612;574288;1
693612;574404;1
693612;578101;1
693612;579582;1
693612;580876;1
693612;582717;1
693612;582892;1
693612;583622;1
693612;586587;1
693612;600389;1
693612;605785;1
693612;605993;2
693612;606230;1
693612;630242;1
693612;634488;2
693612;634783;1
693612;637424;2
693612;637585;1
693612;654935;1
693612;655673;1
693612;666563;1
693612;667524;1
693612;667715;1
693612;669110;2
693612;671759;2
693612;680227;1
693612;680457;1
693612;680833;1
693612;682089;1
693612;684914;1
693612;686915;2
693612;688984;1
693612;689968;1
693612;690276;1
693612;691198;1
693612;692299;1
693612;693642;1
693612;693707;1
693612;694180;1
632934;570680;1
632934;573492;1
632934;575390;1
632934;577018;1
632934;577929;1
632934;579582;1
632934;580659;1
632934;581413;1
632934;581430;1
632934;583271;1
632934;583505;1
632934;585349;1
632934;585723;1
632934;588619;1
632934;588933;1
632934;600899;1
632934;601629;1
632934;601766;1
632934;602869;1
632934;603634;1
632934;603668;1
632934;605051;1
632934;605858;1
632934;606522;1
632934;606622;1
632934;606904;1
632934;607778;1
632934;608762;1
632934;629225;1
632934;634136;1
632934;634228;1
632934;635200;1
632934;636546;1
632934;636938;1
632934;637803;1
632934;638906;1
632934;639544;1
632934;639706;1
632934;640002;1
632934;652108;1
632934;655569;1
632934;665847;1
632934;665911;1
632934;666184;1
632934;666961;1
632934;667305;1
632934;669167;1
632934;669705;1
632934;671534;1
632934;672513;1
632934;675788;1
632934;676983;1
632934;677104;1
632934;677470;1
632934;680325;1
632934;682456;1
632934;682728;1
632934;683201;1
632934;683228;1
632934;683458;1
635657;563736;1
635757;118117;2
635774;635774;1
636359;584164;1
636425;59327;1
636425;636425;1
636861;149514;1
636861;581535;1
640035;633227;1
651916;577018;1
653405;564766;1
654075;223767;1
654075;583428;1
654075;667743;1
654075;668543;1
666356;37249;1
666356;153601;1
666356;167183;2
666356;283046;1
666356;311744;1
666609;139337;1
666609;558434;1
666609;603608;1
666609;639567;1
666609;666609;1
666941;74717;1
666941;113227;1
666941;144645;1
666941;584362;1
667830;41941;1
667830;57450;2
667830;165288;1
667830;276006;1
667830;499358;1
667830;500699;1
667830;505534;1
667830;638023;1
667830;655195;1
668296;668296;1
668296;684709;1
672925;499820;1
672925;653776;1
677522;677522;1
679177;583428;1
679879;14647;1
680094;45581;2
680094;221985;2
680294;80722;1
680294;545815;1
680294;680294;1
680430;547785;1
680864;233227;2
680864;589369;2
681081;207112;1
681398;560523;1
682753;8570;1
682753;16044;1
682753;36135;1
682753;49497;1
682753;150745;1
682753;175387;1
682753;507447;1
682753;509276;1
682753;557063;1
682753;583231;1
682753;584787;1
682753;606522;1
682753;633431;1
682753;666096;1
682753;675862;1
682753;677647;1
682753;680853;1
682804;601786;1
682804;675986;1
682804;682804;1
683855;630654;1
683870;218450;1
686144;42167;1
686144;672022;1
687701;532100;1
687701;676565;1
687701;687701;1
688284;13770;1
688284;73367;1
688284;83730;1
688284;117313;1
688284;167183;1
688284;209296;1
688284;221985;1
688284;499569;1
688284;507457;1
688284;519657;1
688284;542735;1
688284;558742;1
688284;569699;2
688284;576936;1
688284;586763;1
688284;601987;1
688284;606904;1
688284;654383;1
688284;676264;1
688284;679691;1
688284;690638;1
688284;690878;1
688284;691524;1
689471;689471;1
691662;534970;1
691994;691994;1
692462;693711;1
694366;205417;1
572366;567199;1
572366;567381;1
572366;567427;1
572366;568392;1
572366;570331;1
572366;572366;1
572366;572523;1
572366;572945;1
572366;573244;1
572366;574429;1
572366;577579;1
572366;579004;1
572366;579607;1
572366;580107;1
572366;583428;1
572366;600331;1
572366;601885;1
572366;604831;1
572366;604838;1
572366;605829;1
572366;607055;1
572366;629429;1
572366;629796;1
572366;629940;1
572366;630122;1
572366;630398;1
572366;631021;1
572366;637325;1
572366;638929;1
572366;639230;1
572366;640065;1
572366;652760;1
572366;653256;1
572366;654383;1
572366;654484;1
572366;667193;1
572366;669467;1
572366;674652;1
572366;676203;1
572366;676264;1
572366;678169;1
572366;678196;1
572366;682572;1
572366;683176;1
572366;685635;1
572366;685713;1
572366;686203;1
572366;686279;2
572366;690084;1
572366;690638;1
572366;690878;1
572366;691524;1
573655;573655;1
574989;574989;1
575878;37249;1
575878;38837;1
575878;196753;1
575878;519657;1
575878;581468;1
576446;5002;1
576446;18537;1
576446;31605;1
576446;35396;1
576446;37337;1
576446;38531;1
576446;50652;1
576446;50954;1
576446;55197;1
576446;56755;1
576446;61520;1
576446;63880;1
576446;65963;1
576446;75487;1
576446;76314;1
576446;78109;1
576446;87685;1
576446;94087;1
576446;108600;1
576446;115990;1
576446;117313;1
576446;117348;1
576446;128907;1
576446;130303;1
576446;137950;1
576446;143620;1
576446;151559;1
576446;151846;1
576446;152747;1
576446;155237;1
576446;155364;1
576446;156573;1
576446;159895;1
576446;161251;1
576446;164185;1
576446;164362;1
576446;165453;1
576446;169133;1
576446;172325;1
576446;174067;1
576446;175865;1
576446;182291;1
576446;183120;1
576446;184082;1
576446;184106;1
576446;185084;1
576446;187726;1
576446;187791;1
576446;189032;1
576446;190900;1
576446;191336;1
576446;191479;1
576446;193069;1
576446;196693;1
576446;198420;1
576446;198726;1
576446;202644;1
576446;210851;1
576446;211410;1
576446;219450;1
576446;221305;1
576446;227120;1
576446;228279;1
576446;231518;1
576446;232252;1
576446;233762;1
576446;233834;1
576446;244747;1
576446;249041;1
576446;499358;1
576446;499749;1
576446;500031;1
576446;500324;1
576446;500637;1
576446;500699;1
576446;501644;1
576446;501798;1
576446;502216;1
576446;504659;1
576446;504697;1
576446;506339;1
576446;506631;1
576446;512318;1
576446;515633;1
576446;521229;1
576446;526344;1
576446;527649;1
576446;528071;1
576446;528633;1
576446;531575;1
576446;531858;1
576446;533127;1
576446;536047;1
576446;537957;1
576446;541971;1
576446;542381;1
576446;543561;1
576446;543900;1
576446;545565;1
576446;547821;1
576446;548940;1
576446;549151;1
576446;550189;1
576446;554968;1
576446;556140;1
576446;561898;1
576446;563091;1
576446;563778;1
576446;565241;1
576446;565924;1
576446;567820;1
576446;570618;1
576446;570693;1
576446;570931;1
576446;571425;1
576446;572706;1
576446;573089;1
576446;574705;1
576446;576446;1
576446;577880;1
576446;579338;1
576446;579582;1
576446;581271;1
576446;582138;1
576446;583287;1
576446;583861;1
576446;583903;1
576446;585547;1
576446;585675;1
576446;586086;1
576446;586400;1
576446;586857;1
578284;185084;1
578284;586400;1
578284;675834;1
579084;141057;2
579586;523951;2
579586;572922;2
579586;601254;2
579586;685195;2
579703;2337;1
579703;11848;1
579703;26534;1
579703;28642;1
579703;33261;1
640097;637827;1
640790;118117;2
640790;128196;2
651322;140505;1
651322;205842;1
651322;554482;1
651322;588511;1
651322;633546;1
651322;688197;1
651597;120510;1
651597;191238;1
651597;564507;1
651597;634887;1
651597;637967;1
651597;668050;1
651597;681431;1
651597;686446;1
651797;629763;1
652165;541646;1
652608;172069;1
652608;652108;1
652608;652608;1
652608;689497;1
666012;331374;1
666012;501396;1
666012;586347;1
666012;652108;1
666012;652108;2
666012;687151;1
667566;636649;1
668666;668666;1
669395;669395;1
670724;551403;1
670724;670724;1
672235;85909;1
672764;520427;1
676179;690645;1
676647;583602;1
677283;499906;1
677833;162808;1
677833;601863;1
677833;677833;1
678101;23500;1
678101;630329;1
678101;678101;1
678169;25786;1
678169;28759;1
678169;44410;1
678169;49618;1
678169;51918;1
678169;207112;1
678169;243450;1
678169;521718;1
678169;548759;1
678169;572366;1
678169;605783;1
678169;608467;1
678169;631657;1
678169;636649;1
678169;637325;1
678169;677255;1
679030;500886;1
679380;6219;1
679380;18563;1
679380;28392;1
679380;33482;1
679380;35391;1
679380;37249;1
679380;38576;1
679380;40045;1
679380;47029;1
679380;48893;1
679380;59413;1
679380;61341;1
679380;66166;1
679380;76314;1
679380;85518;1
679380;115224;1
679380;132173;1
679380;137950;1
679380;144165;1
679380;168449;1
679380;175843;1
679380;182351;1
679380;208696;1
679380;210864;1
679380;224497;1
679380;224560;1
679380;230058;1
679380;238226;1
679380;239965;1
679380;243182;1
679380;499749;1
679380;500927;1
679380;501428;1
679380;503323;1
679380;503395;1
679380;504463;1
679380;517263;1
679380;523951;1
679380;524311;1
679380;525222;1
679380;534297;1
679380;538764;1
679380;550769;1
679380;553980;1
679380;557157;1
679380;559985;1
679380;561082;1
679380;563061;1
679380;565241;1
679380;566077;1
679380;566270;1
679380;568631;1
679380;572685;1
679380;574280;1
679380;574705;1
679380;575739;1
679380;576618;1
679380;579307;1
679380;586078;1
679380;588836;1
679380;604940;1
679380;605045;1
679380;632440;1
679380;633643;1
679380;634584;1
679380;634649;1
679380;636434;1
679380;652310;1
679380;672342;1
679380;679380;1
679380;686372;1
679380;687658;1
680977;680977;1
681938;825;1
681938;3706;1
681938;9007;1
681938;20552;1
681938;23681;1
681938;24695;1
681938;25786;1
681938;26573;1
681938;46507;1
681938;50231;1
681938;70720;1
681938;76355;1
681938;77555;1
681938;79557;1
681938;83730;1
681938;93808;1
681938;102731;1
681938;105063;1
681938;108093;1
681938;124021;1
681938;143035;1
681938;150963;1
681938;165535;1
681938;178915;1
681938;180190;1
681938;182008;1
681938;186624;1
681938;196680;1
681938;201472;1
681938;204659;1
681938;207765;1
681938;210851;1
681938;214581;1
681938;214794;1
681938;222546;1
681938;222578;1
681938;222598;1
681938;225348;1
681938;230855;1
681938;235438;1
681938;241489;1
681938;247404;1
681938;309821;1
681938;310940;1
681938;513653;1
681938;519448;1
681938;533237;1
681938;535858;1
681938;537695;1
681938;538703;1
681938;548759;1
681938;561090;1
681938;562714;1
681938;565041;1
681938;579846;1
681938;583944;1
681938;586124;1
681938;587421;1
681938;603718;1
681938;604625;1
681938;607619;1
681938;608425;1
681938;630120;1
681938;632269;1
681938;634735;1
681938;636133;1
681938;670822;1
681938;679345;1
681938;681754;1
681938;681938;1
683056;22680;1
683056;669175;1
685657;197207;1
685657;504407;1
687479;97216;1
687479;600884;1
687904;24128;1
687904;236690;1
688197;13770;1
688197;519657;1
688197;558638;1
688354;72071;1
689751;689751;1
689983;25786;1
689983;26534;1
689983;30980;1
689983;64311;1
689983;71808;1
689983;71985;1
689983;94087;1
689983;96494;1
689983;191238;1
689983;203265;1
689983;213325;1
689983;229790;1
689983;231639;1
689983;231977;1
689983;310395;1
689983;519695;1
689983;520216;1
689983;531954;1
689983;548225;1
689983;559479;1
689983;562336;1
689983;564146;1
689983;567790;1
689983;586587;1
689983;606541;1
689983;639280;1
689983;686242;1
689983;690581;1
689983;691017;1
689983;691306;1
689983;692920;1
690276;534566;1
692080;630654;1
692527;570218;1
693788;693788;1
552119;569933;1
552119;570331;1
552119;573244;1
552119;577579;1
552119;579068;1
552119;581669;1
552119;582406;1
552119;600689;1
552119;601292;1
552119;601789;1
552119;603255;1
552119;634097;1
552119;636958;1
552119;637549;1
552119;639230;1
552119;652084;1
552119;653248;1
552119;654383;1
552119;669998;1
552119;675909;1
552119;676264;1
552119;679556;1
552119;683731;2
552119;683823;1
552119;685983;1
552119;687000;1
552119;690404;1
552119;691524;1
552119;691536;1
552119;692345;1
552119;693116;1
552119;693143;1
552119;693517;1
552555;37249;1
553992;37249;1
553992;519657;1
554628;96196;2
554628;552174;2
554628;573237;2
558018;133971;1
558018;224758;1
558018;499641;1
558018;566655;1
560107;560107;1
560358;193947;1
560708;560708;1
561898;37249;1
561898;94033;1
561898;499212;1
561898;608628;2
562197;562197;1
563151;167247;2
563151;207746;1
563151;207746;2
564537;500351;1
564973;43814;1
564973;607207;1
565037;42982;1
565037;68961;1
565037;73367;1
565037;99869;1
565037;131910;1
565037;148020;1
565037;167183;1
565037;174770;1
565037;175865;1
565037;185084;1
565037;192986;1
565037;209296;1
565037;234958;1
565037;244017;1
565037;247491;1
565037;506841;1
565037;508429;1
565037;509185;1
565037;510417;1
565037;516622;1
565037;521718;1
565037;522424;1
565037;525802;1
565037;526151;1
565037;527635;1
565037;530501;1
565037;532100;1
565037;536203;1
565037;541646;1
565037;541767;1
565037;542735;1
565037;551403;1
565037;551823;1
565037;558742;1
565037;565037;1
565037;567199;1
565037;570331;1
565037;572366;1
565037;572945;1
565037;573244;1
565037;573405;1
565037;579607;1
565037;585324;1
565037;590087;1
565037;604831;1
565037;630122;1
565037;630398;1
565037;638929;1
565037;676264;1
565037;685635;1
565037;685713;1
565037;691524;1
565855;240312;1
565855;537232;1
568178;37249;1
568178;55475;1
568178;144165;1
568178;180075;1
568178;196753;1
568178;205839;1
568178;510144;1
568178;523951;1
568178;568178;1
568178;568804;1
568363;514110;1
568363;520184;1
568799;96399;1
568799;167974;1
568799;171380;2
568799;568799;1
568799;634753;1
569014;569014;1
570218;519657;1
570386;514351;1
572090;207112;1
572090;667315;1
573644;573644;1
573762;573762;1
574565;1277;1
574565;13770;1
574565;14647;1
574565;21273;1
574565;26373;1
574565;31534;1
574565;46793;1
574565;55511;1
574565;73367;1
574565;94855;1
574565;117313;1
574565;122374;1
574565;137950;1
574565;157302;1
574565;167183;1
574565;170639;1
574565;178936;1
574565;183344;1
574565;204447;1
574565;207112;1
574565;229790;1
574565;238163;1
574565;239635;1
574565;340448;1
574565;504805;1
574565;519657;1
574565;527635;1
574565;534970;1
574565;536203;1
574565;541646;1
574565;551403;1
574565;565783;1
574565;573492;1
574565;577579;1
574565;600689;1
574565;629763;1
574565;639472;1
574565;640065;1
574565;640257;1
574565;640481;1
574565;651320;1
574565;665847;1
574565;670511;1
574565;676264;1
574565;679556;1
574565;679691;1
574565;686372;1
574565;691524;1
574579;574579;1
574579;655569;1
574983;606411;1
575952;575952;1
576034;85577;2
576034;185213;1
576034;586458;1
577756;634177;1
578324;546607;1
578324;578324;1
578324;634042;1
580395;94033;1
580395;191903;2
580395;207112;1
580395;551403;1
580395;566404;1
580395;580395;1
581535;37249;1
581535;152810;2
581535;176874;1
581535;538779;1
584191;94417;1
584191;204211;1
584191;227120;1
584191;570545;1
584191;633095;1
584273;543248;1
584592;30740;1
584592;126093;1
584592;150832;1
584592;579614;1
584592;581388;1
584592;667287;1
584592;667743;1
584910;241440;1
584910;584910;1
586613;513608;1
586749;227468;1
586749;233149;1
586749;238330;1
586749;504805;1
586749;512059;1
586749;527635;1
586749;539353;1
586749;546975;1
586749;555871;1
586749;558683;1
586749;580495;1
586749;586400;1
586749;608165;1
586749;631853;1
586749;633056;1
586749;635288;1
587567;37249;1
587567;116864;1
587567;234792;1
587567;554327;1
587567;587567;1
588468;96727;2
588468;588468;1
588468;629747;2
589539;162967;1
600267;57085;1
600267;167974;1
600267;503323;1
600267;506385;1
600267;570999;1
600267;640000;1
604347;558683;1
605083;23214;2
605083;52008;2
605083;551984;2
605098;633387;1
607005;52753;1
607005;543960;1
607005;568085;1
607055;71142;1
607055;184982;1
607055;220092;1
607055;243343;1
607055;518979;1
607055;527635;1
607055;572366;1
607055;579004;1
607055;583428;1
607055;601292;1
607973;499775;1
629580;28392;1
629580;169961;1
629966;588183;1
630316;35924;1
630316;499999;1
630901;502721;1
630901;557096;1
631120;584344;1
631787;546770;1
631787;631787;1
631923;631923;1
632491;569277;1
633041;31984;1
633041;46932;1
633041;88554;1
633041;149038;1
633041;499749;1
633041;535169;1
633227;519657;1
633759;502496;1
633759;634042;1
634996;15938;2
634996;20373;2
634996;21645;2
634996;23514;2
634996;26520;2
634996;26649;2
634996;30980;2
634996;36141;2
634996;51746;2
634996;55511;2
634996;63455;2
634996;66107;2
634996;68546;2
634996;70977;2
634996;72651;2
634996;76174;2
634996;77583;2
634996;78252;2
634996;79048;2
634996;79180;2
634996;91850;2
634996;94507;2
634996;102731;2
634996;103172;2
634996;106346;2
634996;109173;2
634996;115441;2
634996;115559;2
634996;117313;2
634996;117557;2
634996;123988;2
634996;128236;2
634996;130254;2
634996;131596;2
634996;135389;2
634996;136355;2
634996;136837;2
634996;153666;2
634996;158160;2
634996;162808;2
634996;162967;2
634996;163057;2
634996;167449;2
634996;170020;2
634996;174010;2
634996;176526;2
634996;179108;2
634996;182533;2
634996;183988;2
634996;188321;2
634996;190891;2
634996;193074;2
634996;196961;2
634996;209292;2
634996;212259;2
634996;229383;2
634996;230441;2
634996;233172;2
634996;233790;2
634996;234591;2
634996;236968;2
634996;239194;2
634996;332152;2
634996;333436;2
634996;499873;2
634996;500123;2
634996;500195;2
634996;500638;2
634996;501362;2
634996;502218;2
634996;503337;2
634996;509276;2
634996;509432;2
634996;510529;2
634996;511015;2
634996;512808;2
634996;514238;2
634996;514662;2
634996;515050;2
634996;517156;2
634996;518180;2
634996;518525;2
634996;518530;2
634996;521721;2
